B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,bsi,elev,mndwi,ndbi,ndvi,slope
464.5,3259,2613.5,740,1027,1506,1753,2096,2300.5,2430,2532,2576.5,0.201008192,710,-0.520765282,0.14571981,0.234756098,3.907571233
682,2939,2340,651,926,1117,1460,1770,1987,2272,2240,2622,0.162344175,812,-0.520827943,0.127998465,0.340808498,2.083831891
753.5,2916,2222,1000.5,1331,1606,1666.5,2590,2916.5,3101.5,3191.5,2964.5,0.048701299,660,-0.373204615,-0.030826755,0.317684546,1.854334169
501.5,3731.5,2993,788,1173,1905,1922,2369,2596,2817,2853.5,2861.5,0.219823622,927,-0.521663778,0.139650302,0.193138501,1.329419971
450.5,2683.5,1807.5,476.5,752,867,1417.5,2084.5,2317.5,2187,2578,2586.5,0.142742195,876,-0.562218018,0.101940253,0.432220039,2.853795703
785,3264,2832,1190,1488,1776,2193,2403,2535,2213,2645,2946,0.193888428,854,-0.373737374,0.191893372,0.109551266,0
384,3547,2495,486,802,1138,1730,2403,2677,2632,2800,2979,0.200820197,747,-0.631179582,0.148082214,0.396286472,2.083625793
606,3673,2940,779,1166,1708,1893,2162,2337,2624,2579,2560,0.225182149,925,-0.518082248,0.166587264,0.211449677,0.952814011
536.5,3694,2923.5,633,1002,1673,1910.5,2107.5,2283,2350,2486.5,2706,0.285508982,890,-0.573253833,0.222369292,0.168282376,0.927409937
667.5,3064.5,2689.5,722,951,1330.5,1562,1709,1805,1767.5,1958.5,2407.5,0.276781175,745,-0.52633545,0.268418874,0.141058748,12.76917839
472.5,2727.5,2085.5,547,828.5,997.5,1403,1787,1976,1978,2200.5,2199,0.192,787,-0.534026997,0.159281692,0.32952445,11.03207864
893,2572,2386.5,532,811.5,748,1467,1903.5,2089,2128.5,2220.5,2209,0.110275061,889,-0.520319196,0.094351665,0.479923518,3.400389194
485,2525.5,1761.5,570.5,888,915.5,1340,2043.5,2250,2237,2445,2355.5,0.101384332,854,-0.479712905,0.060577428,0.419191118,37.69891202
364.5,2537,1716.5,615.5,818,994.5,1253.5,1727,1908,2021,2164.5,2113,0.145103761,905,-0.512369598,0.113207547,0.340407893,4.669298967
389,1418,805,345,514,429,856,1657,1937,1858,2075,2118,-0.087901235,935,-0.467908903,-0.134310134,0.62483603,6.012543104
304,2329,1507,368,674.5,600.5,1221.5,2569,3008.5,2920,3219.5,3051.5,-0.057659831,875,-0.550857333,-0.112592875,0.658855276,0.927409947
395.5,2445,1685,535,835,972,1306,1879.5,2126.5,2245.5,2398.5,2369,0.102702703,861,-0.490853659,0.042532779,0.395804196,17.38014308
440,2003.5,1237,385.5,623.5,525.5,1138,1972.5,2346.5,2452,2535,2549,-0.057486257,690,-0.525314046,-0.100662103,0.647019312,3.398531037
486,3991,3037,691,1162,1543,2135,2652,2904,3174,3119,2923,0.177572082,886,-0.549000582,0.114026518,0.345770617,1.904058642
562,3921,3072,961,1446,2096,2124,2765,3017,3139,3202,3364,0.189483048,707,-0.461151481,0.110764873,0.199235912,1.854334169
777,4747,4121,941,1494,2430,2897,3091,3215,3232,3397,3456,0.264669604,898,-0.521230572,0.189873418,0.141646061,3.403626148
541,3740.5,3020.5,748,1133,1743,2090,2274.5,2442,2377,2655.5,2682,0.273973398,901,-0.535036421,0.222885166,0.153883495,0.927409937
804.5,3232,2513,581,875,910.5,1848,2555.5,2867,3136,3069.5,2981.5,0.054138304,709,-0.573898223,0.015075377,0.549981465,1.899243378
784,3365,2596.5,846.5,1141,1561.5,2068,2478,2735,2508,2919,2841,0.189832146,851,-0.493564137,0.145922016,0.232583856,2.084070444
494,3339,2544,678,926,1494,1767,2220,2362,2414,2393,2532,0.219684543,909,-0.565767878,0.160785677,0.235414534,2.119047114
619,3485,2676,846,1194,1682,2018,2305,2470,2504,2701,2719,0.21333803,874,-0.489634537,0.163800301,0.196368849,2.118470907
523,3884,2937,582,872,1540,2041,2523,2767,2464,2831,2927,0.280755608,935,-0.633305299,0.223692502,0.230769231,0
339.5,2189,1360.5,412,645.5,660,1067.5,1580.5,1763.5,1869.5,2015,1973.5,0.110613001,881,-0.544540483,0.078723666,0.478157739,2.937951046
521,4208,3522.5,862.5,1332,2212.5,2304.5,2571,2842.5,3085,3009.5,2933.5,0.238522377,937,-0.519133574,0.153983272,0.16470033,2.658008898
695,2992,2516,824,1105,1311,1651.5,2068.5,2276,2524,2527,1931.5,0.124820285,807,-0.460580913,0.08484409,0.316297262,3.824387717
571.5,3894,3080,748,1091,1687,2108.5,2349,2529.5,2558.5,2773,2628.5,0.255921238,893,-0.562286861,0.206974041,0.205276175,1.854334169
399.5,2874.5,1974.5,483.5,730,863,1298.5,1900,2131.5,2087,2463.5,2527,0.185003171,837,-0.594950756,0.158722161,0.414915254,1.903704359
477,2538.5,1545,645,990.5,921,1583.5,2761,3086.5,3218.5,3376.5,3165,-0.055168647,867,-0.438651176,-0.118117075,0.555018722,7.484500408
491,3727,2774,790,1152,1678,1902,2355,2571,2916,2845,3082,0.186477884,668,-0.527772084,0.122083396,0.269481933,3.907076176
606,2814,2190,618,793,1080,1257,1565,1731,1864,2034,2323,0.221455458,716,-0.560299418,0.203078239,0.266304348,5.976257264
295,1823,979,345,643,598,1012,2021,2508,2587,2756,2763,-0.095460489,898,-0.478507705,-0.17324263,0.624489796,7.378860559
531,3206.5,2409.5,529,769.5,1077.5,1566,1867.5,2023.5,1929,2255.5,2417,0.270839513,920,-0.612927565,0.248758641,0.283219691,4.673459053
402,2444,1593,423,691,617,1195,1822,2073,2110,2355,2418,0.094386843,717,-0.559170654,0.073342117,0.547488082,5.627505302
474,4323,3546,816,1302,2092,2206,2498,2740,2924,2979,2722,0.263417036,702,-0.537066667,0.193045398,0.165869219,1.900254057
475,2767,2117,745,956,1114,1321,1823,2058,1904,2302,2564,0.188667688,863,-0.48643567,0.184757011,0.261762757,1.90380943
466,2695,1861,506,747,935,1281,1923,2180,2212,2406,2487,0.143667297,720,-0.565950029,0.098430813,0.405783286,1.90097882
492,3275,2355,471,789,877,1678,2707,3059,3384,3122,2974,0.037092544,680,-0.611712598,-0.016368824,0.58835954,1.899047958
617.5,4504.5,3699.5,849,1281,1920.5,2298.5,2695,2886.5,2989,3209.5,2986,0.252070545,830,-0.557168784,0.202241943,0.217639271,5.753824711
481,3778,2996,641,1007,1506,1852,2209,2392,2472,2607,2520,0.258544718,767,-0.579101358,0.20896,0.242835596,2.654999661
588.5,3489.5,2552,522,852,1073,1797.5,2514,2848,2825,3068,3057.5,0.153675959,913,-0.607508925,0.105233985,0.449461262,2.084399462
521,2990,1831,406,733,549,1348,2914,3542,4006,3729,3085,-0.10979751,673,-0.606231534,-0.145225843,0.758946213,2.994809455
626,3619,2384,791,1194,1367,2133,2811,3136,3249,3596,3289,0.104808331,914,-0.503843756,0.053873034,0.407712305,2.084341696
514,3820,3092.5,629.5,1100,1992,2274,2499,2648,2787,2839,2560.5,0.259576313,862,-0.552845528,0.156349326,0.166352793,3.401302099
398,2923,2146.5,476.5,675,894.5,1275,1527.5,1742,1836,2076,2058.5,0.245513866,761,-0.624791551,0.22840933,0.344808643,5.426937476
526,3340,2422.5,700,1101,1654,1825,2265.5,2553,2850,2798.5,2595,0.169007491,807,-0.504165728,0.079159935,0.265541741,4.160738309
493,3218,2255,544,826,1162,1744,2168,2457,2266,2709,2719,0.218358832,596,-0.591493571,0.173595915,0.322053676,8.036151886
569,3634,2758.5,676.5,1039.5,1408,1927.5,2342.5,2556,2638,2809.5,2502.5,0.206725304,853,-0.555151385,0.15880102,0.304003955,1.854334116
553,3704,2642,688,1038,1366,1759,2130,2360,2438,2601,2786,0.237188873,681,-0.562210038,0.206121784,0.281808623,1.854334116
382.5,2706.5,1966,474.5,663.5,844.5,1133.5,1385,1565.5,1757,1861.5,1825,0.2281885,788,-0.606231454,0.21272544,0.350759177,6.871184374
557.5,3079.5,2350,692,910,1203,1604,2060.5,2218.5,2302.5,2441,2412,0.176996015,925,-0.543802482,0.144370123,0.313649979,6.689288871
907.5,1575,1512,769,887,979.5,1196.5,1258,1306,1216,1325,1961.5,0.125454345,859,-0.279447604,0.128627732,0.107720337,2.938305261
573.5,3102,2412.5,825.5,1098,1330.5,1580,1799,1966.5,2019,2196.5,2255.5,0.218221795,898,-0.477142857,0.211482132,0.205553068,8.493899345
937,3250,2985.5,1623,1983,2244,2373,2397.5,2519.5,2536,2603.5,2928.5,0.138298974,892,-0.242117332,0.123401314,0.061087866,4.723206222
913,4377,3769,937,1462,2170,2435,2599,2849,3052,3069,2950,0.242786636,927,-0.49922932,0.178355095,0.168900804,4.708815129
435,2769,1936.5,440.5,722,816,1404,2150,2465,2582,2695,2671.5,0.085130533,647,-0.586364938,0.034946739,0.519717481,1.854334116
697,2576,1817,922,1292,1420,1516,2423,2714,3028,2970,3143,0.005789076,707,-0.331954498,-0.080656674,0.361510791,3.978889979
394,3047,2354.5,553.5,858.5,1062,1623,2245,2522,2453,2727.5,2684,0.154943433,752,-0.56036359,0.108,0.395732575,1.900690265
625.5,3748,2943.5,778,1134,1540,1940.5,2367,2581,2784.5,2903,3056,0.194960737,858,-0.535436297,0.147493303,0.287778934,1.329028178
623.5,3549.5,2626.5,683.5,1049,1445,1813,2452.5,2723,2926,3007.5,3094.5,0.160971641,924,-0.543764271,0.096286001,0.338824068,0.953181148
626,3291,2354,564,936,916,1810,2961,3206,3138,3506,3198,0.063851309,684,-0.557132718,0.023798413,0.548100641,2.993967295
658,3455,2643,774,1155,1691.5,1935.5,2416,2644.5,2760.5,2912,2933.5,0.185692893,854,-0.498915401,0.111736787,0.240116801,4.839085514
764.5,4067,3146.5,1060,1661,2198,2492,2802.5,2971.5,2999,3151.5,3159,0.213676869,906,-0.420041899,0.151146335,0.154127381,2.084467315
587,3392,2620.5,698,965,1260,1737,1998,2144.5,2127.5,2448,2431,0.244266132,872,-0.557034657,0.229096838,0.256088561,3.981767788
950,2329,1988,769,1096,1160,1803,2159,2247,2152,2213,2398,0.088611544,929,-0.36,0.039500112,0.299516908,2.656202793
865,4651,4026,952,1542,2485,2713,2953,3106,3109,3184,3226,0.274627132,893,-0.502018408,0.19871134,0.111548087,4.838354536
837,3020,2427,684,954,1084,1626,2291,2624,2554,2756,2915,0.117951512,895,-0.519879215,0.08360244,0.404068169,2.118854573
650.5,3212,2643,858,1125,1444,1633,1807,1966,2183,2196,2221.5,0.209822009,851,-0.481208208,0.190732159,0.203749655,17.75513077
447,2269,1345,398,745,481,1245,2343,2786,2785,3063,3030,-0.072981628,862,-0.505640345,-0.102097349,0.705450092,0.927409937
565.5,3694,2885,644.5,1035,1519,1939,2401,2621.5,2592,2864.5,3014,0.233919167,844,-0.562275322,0.175310213,0.261007054,2.999559164
451,2463.5,1776,504.5,735,802,1219.5,1919,2183.5,2366,2413.5,2349.5,0.064374185,742,-0.540409567,0.020188425,0.493686869,5.683770303
520.5,2376,1923.5,585,754.5,923.5,1164.5,1513.5,1665.5,1708,1888.5,1957.5,0.179973178,831,-0.517968376,0.163565132,0.298118944,5.860766411
406,2567.5,1866.5,481.5,727.5,889,1212,1591,1739,1906,1988.5,2073,0.182922656,760,-0.558421851,0.147870795,0.363864043,3.704791834
495,2553.5,1752,555.5,770,868.5,1267,2018.5,2279.5,2333.5,2593,2593.5,0.084455712,764,-0.536633068,0.045017393,0.457526546,22.09958649
385,2056,1291,396,624,621,1003,1841,2087,1998,2373,2416,0.055807533,812,-0.534328358,0.014306857,0.525773196,2.852072281
465,2586,1812,555,941,1276,1608,2694,3023,3172,3279,2722,0.017788905,926,-0.466402041,-0.101771448,0.426258993,0.927409947
956.5,3077.5,2269,797.5,992,1101,1565.5,2129.5,2424,2341,2716.5,2831,0.142134755,788,-0.51247082,0.135923226,0.360255665,4.999985831
563.5,3358.5,2830,804.5,1256,1739,2013.5,2329.5,2538.5,2582.5,2670.5,2723,0.201602923,684,-0.455628996,0.130617741,0.195186856,2.653254747
360,3203.5,2336,516.5,781.5,1148,1469,1884,2045.5,2086,2288.5,2280,0.251509922,927,-0.607779172,0.211267606,0.29004329,0.952823809
652,2174,1903,978,1202,1498,1565,1662,1741,1888,1823,1790,0.12327929,784,-0.287914692,0.070408666,0.115180154,2.116071463
504,2721,2231,634,890,1150,1467,1694,1842,1944,2114,2134,0.200496201,830,-0.507061756,0.166559486,0.256625727,1.328451091
497,2927.5,1919.5,517,800,980.5,1370,2383.5,2736.5,2844,2952.5,2941,0.075251066,911,-0.570757881,0.014467643,0.487253236,4.671715109
405.5,3133.5,2301,613.5,931,1111,1548.5,2144.5,2390.5,2556.5,2640.5,2430.5,0.14491874,744,-0.541887071,0.101405975,0.394137696,0
429,3489,2673,786,1122,1676,1822,2440,2684,2858,2914,2980,0.172664321,931,-0.513337671,0.099417047,0.260696956,2.118672257
528,3056,2070,527.5,904,1093,1566,2700.5,3101,3059.5,3320,3103.5,0.072647363,719,-0.543434343,-5.72E-04,0.473570138,2.993346678
394,2691,1922,572,770,1010,1188,1444,1652,1924,1910,1915,0.194448927,858,-0.555041895,0.166197183,0.311520109,0.927409947
326,2533,1642,403,592,668,1050,1817,2129,2443,2499,2270,0.058706797,703,-0.62112,0.018086817,0.570556091,3.365516989
702,2927,2301,892.5,1194,1499,1766,2025,2194.5,2295,2292,2484.5,0.16267157,858,-0.420528998,0.121026427,0.209804955,25.02938349
518,3005.5,2369,515.5,786.5,855.5,1498,2013.5,2224,2071,2436.5,2525.5,0.197673517,814,-0.585179325,0.184083522,0.415342559,5.000194073
617,3609,2660,850,1282,1760,1913,2622,2892,3160,3140,3119,0.144898177,804,-0.475771826,0.066331807,0.284552846,1.902531031
498,2666,2103,520,697,860,1114,1495,1685,1764,1963,2125,0.213769363,979,-0.585489147,0.203611738,0.344512195,4.999090195
632,2853,2233,512,745,899,1498,2105,2408,2278,2596,2932,0.147049832,672,-0.585881045,0.112063925,0.434057287,2.654265489
540,2827,2071,601,836,1095,1660,2126,2441,2170,2672,2938,0.171970716,885,-0.543543544,0.131478887,0.329249617,4.228877104
481,2345,1674,862,1174,1306,1426,2599,2995,2872,3196,3081,-0.011238998,710,-0.33276499,-0.10101591,0.374820488,2.998054662
628,4373,3519,838,1302,2082,2323,2624,2822,2944,3001,3030,0.261111654,673,-0.541145374,0.19529862,0.171508158,2.937805414
556.5,2699,2102,539.5,765,911.5,1365.5,1718,1875,2013.5,2161.5,2389,0.171574592,778,-0.558314088,0.145464191,0.376752137,21.37849617
438,2469,1754,520,698,880,1175,1451,1687,1908,1924,2055,0.159425307,858,-0.559204294,0.128169979,0.368723099,6.733690593
472.5,2484.5,1633.5,468,706.5,706,1191.5,1684,1875.5,1961.5,2157,2298.5,0.135409253,797,-0.557192103,0.117633828,0.470665417,6.227750455
463.5,3543,2675.5,556.5,920,1243.5,1874,2415.5,2652.5,2610.5,2842.5,2889.5,0.203621047,774,-0.587721264,0.151539774,0.354696419,2.115594689
420,3418,2369,589,904,1030,1843,2745,3098,3006,3351,3187,0.106054955,620,-0.58167515,0.064134496,0.489593657,2.780288458
536.5,2151,1720,722,978,1084,1290.5,1832,2009.5,2098,2166.5,2064,0.068538398,793,-0.374880153,0.012473523,0.318667505,19.52801676
578,3215,2716,1214,1504,1736,2039,2383,2596,2545,2704,2858,0.136854191,881,-0.362576817,0.116319444,0.188974539,4.162821218
478,2214,1699,578,764,946,1107,1440,1575,1703,1784,1741,0.161551185,846,-0.486903962,0.130456982,0.285768214,7.315471772
785,3440,2996,1310,1702,2194,2234,2429,2596,2834,2713,2736,0.1523829,895,-0.338000778,0.096589098,0.127287192,0
469,3583,2627,620.5,948,1344,1948,2451.5,2690.5,3028,2970.5,2914,0.149087517,731,-0.581549327,0.083950991,0.385178408,3.823893156
397.5,3374.5,2581.5,720,1111,1621,1824,2335,2525.5,2589,2686.5,2855,0.203082666,919,-0.504626017,0.131717951,0.229928741,1.329724587
560.5,3286.5,2703.5,883,1304,1744.5,2023.5,2460.5,2630.5,2811.5,2790.5,2510,0.153171738,649,-0.431870167,0.077894392,0.234196664,0.927409937
760,3854,3167,1260,1724,2128,2291,2543,2795,2956,2962,2977,0.17317121,935,-0.381857297,0.131864905,0.162863887,0.927409937
502,3721.5,2701.5,747,1116,1629.5,1843,2473.5,2663,3092,3042.5,2918.5,0.164526659,813,-0.538604651,0.092390108,0.309753256,5.294927613
594,3657,2846,869,1262,1632,1914,2167,2378,2657,2586,2627,0.2,778,-0.486887579,0.158378207,0.238983446,9.21600914
1155,2606,2443,1410,1624,1850,1917,2027,2206,2519,2248,2257,0.062850328,858,-0.2321513,0.01697561,0.153124285,9.195145607
381,2320.5,1423.5,603,943.5,1049,1230.5,2629.5,3200,3059,3446.5,3414,-0.041598521,629,-0.421875,-0.137280416,0.489289192,2.847987174
747,2884,2072,498,816,814,1506,2354,2699,2854,2979,2854,0.049078014,647,-0.558918919,0.005228303,0.556161396,0.927409937
545,3212.5,2314,587,922,1194,1722.5,2802,3078.5,3046,3344.5,3312,0.096212451,686,-0.553996856,0.026603819,0.436792453,2.995866078
724,4276,3492,1034,1454,2091,2457,2693,2950,3166,3198,3075,0.205072395,803,-0.492495637,0.149153453,0.204489252,1.902573357
968.5,2447,2401.5,1267,1461,1558,2025.5,2005.5,2105,1797.5,2122.5,2074.5,0.133036283,786,-0.252302968,0.153021557,0.071375354,37.80344772
534,3251.5,2466,635,980.5,1177,1728.5,2398.5,2561.5,2573,2782.5,2899,0.159824527,668,-0.536625709,0.116490686,0.372266667,4.699468148
633,2611,2123,723,967,1153,1346,1763,1927,2014,2164,2128,0.157975696,715,-0.459474567,0.129081081,0.271866119,1.328191128
447,2476,1945,564,777,936,1197,1527,1675,1986,1904,2033,0.144582355,896,-0.52228712,0.109816226,0.359342916,22.22148181
541,4152,3370,948,1482,2224,2245,2652,2893,3176,3076,2762,0.21447619,911,-0.473908413,0.133187773,0.176296296,1.329546182
733,4704,3966,1012.5,1498,2248.5,2596.5,2753,2975,3096,3295,3426,0.257119609,940,-0.516930023,0.206153846,0.158574235,1.329838541
728,3114,2465,712,999,1278,1646,2080,2273,2334,2555,2522,0.180962624,798,-0.514223195,0.143171806,0.292358804,10.09657615
580.5,4105,3243.5,883,1293,1883,2252.5,2719.5,2908,2964,3164,3157,0.217691917,803,-0.520933679,0.161408969,0.223024551,2.993323649
297,1937,1309,357,609,637,1078,1696,1914,1847,2058,2356,0.077438259,902,-0.521602514,0.023784355,0.487117552,6.883865356
440,2490,1677,449,829,932,1381,2231,2487,2510,2715,2682,0.07255916,898,-0.500451943,-0.004,0.458454387,3.402093172
531,3447,2680,632,945,1302,1657,2113,2329,2554,2709,2683,0.196975425,675,-0.569672131,0.148808532,0.324688797,18.70079015
446,2879.5,2232.5,621,841.5,1169,1446,1898.5,2112,2271.5,2356,2281,0.166546607,772,-0.547702231,0.118035333,0.320447609,8.533425331
534.5,2344,1472.5,417,805,794.5,1342,2099.5,2366,2523,2651.5,2828,0.032656083,901,-0.48872658,-0.036778303,0.521024868,0.927409937
519,2890,2128,599,843,1090,1406,1680,1960,1975,2183,2257,0.214525481,743,-0.548352531,0.188078109,0.288743883,0.927409937
491.5,3097.5,2246.5,839,1183,1491,1572.5,2118,2337,2409,2544,2521.5,0.171058508,938,-0.447260834,0.125034051,0.235384615,2.780288458
427.5,2672,1805,491,765,859.5,1321.5,1751.5,2015,2222,2326.5,2267,0.131075346,892,-0.554844341,0.091949326,0.442154795,11.18691852
456,2969,2022,555,888,1021,1430,2114,2399,2622,2746,2396,0.113436584,742,-0.539538501,0.062064031,0.439472962,13.06388399
953.5,2465,2000,697.5,1017,1129,1640,2271,2516,2723,2627,2419,0.024734479,874,-0.415852958,-0.049730146,0.413811007,6.011023521
588.5,2432.5,1788,553.5,915.5,832.5,1259.5,2471,2756,2835,2916.5,2807,-0.018561659,771,-0.453106332,-0.07641196,0.54601227,4.835109839
574,3034,2187,598,932,1122,1808,2548,2942,2986,3224,2983,0.073901809,708,-0.530005043,0.007973422,0.453748783,2.85076424
538,2658,1852.5,566.5,796.5,953,1313,1959,2237.5,2160,2534.5,2543.5,0.139566075,751,-0.538862353,0.103362391,0.387728879,3.907535252
689,3044,2299,1116,1494,1766,1892,2591,2852,2770,3041,3105,0.10625575,919,-0.341560159,0.047127623,0.221340388,0
981,3417,2987,1350,1436,1564,1834,2163,2429,2238,2759,2727,0.162562726,876,-0.408201113,0.208488064,0.177275118,2.117266266
644,3266.5,2549.5,625.5,963,1270,1689.5,2297.5,2595,2747,2770,2688.5,0.147174105,886,-0.544627024,0.086388958,0.367687329,3.803655286
637,4776.5,3977,903.5,1373,2082,2565,2763.5,2949,2925,3177.5,3075,0.283522036,878,-0.553459631,0.240407713,0.16836429,1.329145927
574,2906,2524,956,1266,1642,1938,2051,2217,2352,2431,2520,0.157841141,715,-0.393096836,0.105363256,0.17776665,9.924311638
476,2844,2140,567,836,996,1319,1942,2130,2186,2423,2334,0.164871834,909,-0.545652174,0.130815109,0.37397863,9.238983023
588,2576,1847,694,1036,1041,1484,2238,2448,2370,2588,2925,0.08277204,889,-0.426356589,0.041649818,0.389621812,3.402004355
462,3168.5,2391.5,556.5,814,1096,1517,1946,2166,2153.5,2395,2608.5,0.222883361,909,-0.591211551,0.190717775,0.325434682,6.321536643
435,2622,1998,645,875,982,1312,1762,1910,1994,2149,2026,0.154573122,950,-0.499571061,0.136048527,0.340053763,9.339717245
558,2745.5,2089,703.5,993.5,1160,1646,2178,2481,2528,2614,2805,0.094437439,695,-0.468574485,0.041243956,0.370932755,1.328079844
530,2855,1991,570,795,984,1511,2194,2481,2576,2859,2748,0.099212598,880,-0.564383562,0.051371755,0.447191011,1.32937649
485,2363,1484,506,781,791,1314,2273,2618,2680,2968,3061,-0.005047319,644,-0.503180662,-0.062859409,0.544223567,2.654063436
644,3136,2496,1046,1398,1472,1949,2429,2641,2953,2820,2699,0.070756361,857,-0.383325981,0.030054196,0.334689266,5.299567577
573,3609,2520.5,705,1047,1301,1625,2213,2446.5,2567,2795,3059.5,0.200195551,867,-0.550257732,0.168717617,0.327300931,2.85486865
384.5,2370,1553,470.5,670,762.5,1170.5,1845,2090,1934,2356,2201,0.13147914,557,-0.559210526,0.101301115,0.434452067,16.21634483
468,3200,2209,632,954,1272,1698,2067,2277,2360,2544,2633,0.198285102,889,-0.540683678,0.151079137,0.299559471,2.118780031
428.5,2720.5,1974,562.5,771.5,941.5,1282.5,1895.5,2120.5,2219.5,2404.5,2300.5,0.136561142,934,-0.558132875,0.101417004,0.404302436,4.828453445
424.5,2625.5,1813.5,493,703.5,867.5,1180.5,1546,1742,1825,1987.5,2109.5,0.202202719,682,-0.577350556,0.179867431,0.355617456,8.039847853
404.5,2505,1580,430,660.5,661.5,1178,2271,2629.5,2708,2944.5,2970,0.004520581,689,-0.582688359,-0.038941109,0.607360142,2.114644034
296,1899.5,1254,439,640,616,962.5,1491,1682,1556,1933.5,2277.5,0.115397406,1047,-0.495963772,0.099406743,0.432780847,15.80816182
787.5,3665.5,2756,1006,1511,1992,2128.5,2531,2714,2789,2935.5,2991,0.197037821,897,-0.416207862,0.135796731,0.166701527,1.329325286
